Year,Period,Scheme_description,Residence_county,Recipients
2021,4,Carers Benefit,Kildare,178
2021,4,Illness Benefit,Kildare,7736
2021,4,Disability Allowance,Kildare,5892
2021,4,Invalidity Pension,Kildare,2629
2021,4,Carers Allowance,Kilkenny,1876
2021,4,Carers Benefit,Kilkenny,85
2021,4,Illness Benefit,Kilkenny,3463
2021,4,Disability Allowance,Kilkenny,3165
2021,4,Invalidity Pension,Kilkenny,1129
2021,4,Carers Allowance,Laois,1923
2021,4,Carers Benefit,Laois,82
2021,4,Illness Benefit,Laois,3127
2021,4,Disability Allowance,Laois,3031
2021,4,Invalidity Pension,Laois,1107
2021,4,Carers Allowance,Leitrim,782
2021,4,Carers Benefit,Leitrim,51
2021,4,Illness Benefit,Leitrim,1161
2021,4,Disability Allowance,Leitrim,1168
2021,4,Invalidity Pension,Leitrim,499
2021,4,Carers Allowance,Limerick,5014
2021,4,Carers Benefit,Limerick,183
2021,4,Illness Benefit,Limerick,6776
2021,4,Disability Allowance,Limerick,8148
2021,4,Invalidity Pension,Limerick,3437
2021,4,Carers Allowance,Longford,1224
2021,4,Carers Benefit,Longford,26
2021,4,Illness Benefit,Longford,1604
2021,4,Disability Allowance,Longford,1904
2021,4,Invalidity Pension,Longford,637
2021,4,Carers Allowance,Louth,2802
2021,4,Carers Benefit,Louth,127
2021,4,Illness Benefit,Louth,5335
2021,4,Disability Allowance,Louth,4472
2021,4,Invalidity Pension,Louth,1767
2021,4,Carers Allowance,Mayo,3034
2021,4,Carers Benefit,Mayo,146
2021,4,Illness Benefit,Mayo,4446
2021,4,Disability Allowance,Mayo,4528
2021,4,Invalidity Pension,Mayo,1437
2021,4,Carers Allowance,Meath,2872
2021,4,Carers Benefit,Meath,160
2021,4,Illness Benefit,Meath,7548
2021,4,Disability Allowance,Meath,4523
2021,4,Invalidity Pension,Meath,2068
2021,4,Carers Allowance,Monaghan,1172
2021,4,Carers Benefit,Monaghan,46
2021,4,Illness Benefit,Monaghan,2138
2021,4,Disability Allowance,Monaghan,1761
2021,4,Invalidity Pension,Monaghan,640
2021,4,Carers Allowance,Offaly,2258
2021,4,Carers Benefit,Offaly,69
2021,4,Illness Benefit,Offaly,2906
2021,4,Disability Allowance,Offaly,3183
2021,4,Invalidity Pension,Offaly,1222
2021,4,Carers Allowance,Roscommon,1619
2021,4,Carers Benefit,Roscommon,95
2021,4,Illness Benefit,Roscommon,2171
2021,4,Disability Allowance,Roscommon,2346
2021,4,Invalidity Pension,Roscommon,926
2021,4,Carers Allowance,Sligo,1410
2021,4,Carers Benefit,Sligo,90
2021,4,Illness Benefit,Sligo,2108
2021,4,Disability Allowance,Sligo,2433
2021,4,Invalidity Pension,Sligo,907
2021,4,Carers Allowance,Tipperary,4308
2021,4,Carers Benefit,Tipperary,160
2021,4,Illness Benefit,Tipperary,5713
2021,4,Disability Allowance,Tipperary,6776
2021,4,Invalidity Pension,Tipperary,2374
2021,4,Carers Allowance,Waterford,2492
2021,4,Carers Benefit,Waterford,87
2021,4,Illness Benefit,Waterford,4754
2021,4,Disability Allowance,Waterford,4327
2021,4,Invalidity Pension,Waterford,1708
2021,4,Carers Allowance,Westmeath,2218
2021,4,Carers Benefit,Westmeath,112
2021,4,Illness Benefit,Westmeath,3445
2021,4,Disability Allowance,Westmeath,3469
2021,4,Invalidity Pension,Westmeath,1337
2021,4,Carers Allowance,Wexford,3973
2021,4,Carers Benefit,Wexford,136
2021,4,Illness Benefit,Wexford,5100
2021,4,Disability Allowance,Wexford,6010
2021,4,Invalidity Pension,Wexford,2163
2021,4,Carers Allowance,Wicklow,2459
2021,4,Carers Benefit,Wicklow,98
2021,4,Illness Benefit,Wicklow,4035
2021,4,Disability Allowance,Wicklow,4273
2021,4,Invalidity Pension,Wicklow,1502
2021,4,State Pension Contributory,Carlow,5413
2021,4,State Pension Non Contributory,Carlow,1296
2021,4,Widow(er)'s Contributory Pension,Carlow,1590
2021,4,State Pension Contributory,Cavan,6399
2021,4,State Pension Non Contributory,Cavan,2252
2021,4,Widow(er)'s Contributory Pension,Cavan,1834
2021,4,State Pension Contributory,Clare,11660
2021,4,State Pension Non Contributory,Clare,3228
2021,4,Widow(er)'s Contributory Pension,Clare,3155
2021,4,State Pension Contributory,Cork,49940
2021,4,State Pension Non Contributory,Cork,9824
2021,4,Widow(er)'s Contributory Pension,Cork,13954
2021,4,State Pension Contributory,Donegal,12854
2021,4,State Pension Non Contributory,Donegal,7241
2021,4,Widow(er)'s Contributory Pension,Donegal,3673
2021,4,State Pension Contributory,Dublin,115691
2021,4,State Pension Non Contributory,Dublin,15497
2021,4,Widow(er)'s Contributory Pension,Dublin,30915
2021,4,State Pension Contributory,Galway,21017
2021,4,State Pension Non Contributory,Galway,7165
2021,4,Widow(er)'s Contributory Pension,Galway,5835
2021,4,State Pension Contributory,Kerry,14369
2021,4,State Pension Non Contributory,Kerry,4804
2021,4,Widow(er)'s Contributory Pension,Kerry,3998
2021,4,State Pension Contributory,Kildare,17444
2021,4,State Pension Non Contributory,Kildare,2440
2021,4,Widow(er)'s Contributory Pension,Kildare,4883
2021,4,State Pension Contributory,Kilkenny,8939
2021,4,State Pension Non Contributory,Kilkenny,2061
2021,4,Widow(er)'s Contributory Pension,Kilkenny,2394
2021,4,State Pension Contributory,Laois,6139
2021,4,State Pension Non Contributory,Laois,1616
2021,4,Widow(er)'s Contributory Pension,Laois,1880
2021,4,State Pension Contributory,Leitrim,3291
2021,4,State Pension Non Contributory,Leitrim,1145
2021,4,Widow(er)'s Contributory Pension,Leitrim,1038
2021,4,State Pension Contributory,Limerick,18639
2021,4,State Pension Non Contributory,Limerick,3947
2021,4,Widow(er)'s Contributory Pension,Limerick,5214
2021,4,State Pension Contributory,Longford,3834
2021,4,State Pension Non Contributory,Longford,1263
2021,4,Widow(er)'s Contributory Pension,Longford,1084
2021,4,State Pension Contributory,Louth,11383
2021,4,State Pension Non Contributory,Louth,2500
2021,4,Widow(er)'s Contributory Pension,Louth,3070
2021,4,State Pension Contributory,Mayo,12741
2021,4,State Pension Non Contributory,Mayo,5333
2021,4,Widow(er)'s Contributory Pension,Mayo,3711
2021,4,State Pension Contributory,Meath,15266
2021,4,State Pension Non Contributory,Meath,2750
2021,4,Widow(er)'s Contributory Pension,Meath,4273
2021,4,State Pension Contributory,Monaghan,5457
2021,4,State Pension Non Contributory,Monaghan,1817
2021,4,Widow(er)'s Contributory Pension,Monaghan,1603
2021,4,State Pension Contributory,Offaly,6661
2021,4,State Pension Non Contributory,Offaly,1573
2021,4,Widow(er)'s Contributory Pension,Offaly,2029
2021,4,State Pension Contributory,Roscommon,6371
2021,4,State Pension Non Contributory,Roscommon,2083
2021,4,Widow(er)'s Contributory Pension,Roscommon,1846
2021,4,State Pension Contributory,Sligo,6733
2021,4,State Pension Non Contributory,Sligo,1768
2021,4,Widow(er)'s Contributory Pension,Sligo,1893
2021,4,State Pension Contributory,Tipperary,15815
2021,4,State Pension Non Contributory,Tipperary,4182
2021,4,Widow(er)'s Contributory Pension,Tipperary,4690
2021,4,State Pension Contributory,Waterford,11485
2021,4,State Pension Non Contributory,Waterford,2593
2021,4,Widow(er)'s Contributory Pension,Waterford,3245
2021,4,State Pension Contributory,Westmeath,7964
2021,4,State Pension Non Contributory,Westmeath,1728
2021,4,Widow(er)'s Contributory Pension,Westmeath,2384
2021,4,State Pension Contributory,Wexford,14285
2021,4,State Pension Non Contributory,Wexford,4094
2021,4,Widow(er)'s Contributory Pension,Wexford,4158
2021,4,State Pension Contributory,Wicklow,13627
2021,4,State Pension Non Contributory,Wicklow,2259
2021,4,Widow(er)'s Contributory Pension,Wicklow,3499
2021,4,Household Benefits,Carlow,1229
2021,4,Household Benefits,Carlow,1738
2021,4,Rent Supplement,Carlow,148
2021,4,Household Benefits,Cavan,1474
2021,4,Household Benefits,Cavan,2074
2021,4,Rent Supplement,Cavan,167
2021,4,Household Benefits,Clare,2336
2021,4,Household Benefits,Clare,3475
2021,4,Rent Supplement,Clare,81
2021,4,Household Benefits,Cork,9172
2021,4,Household Benefits,Cork,15858
2021,4,Rent Supplement,Cork,1945
2021,4,Household Benefits,Donegal,3728
2021,4,Household Benefits,Donegal,3599
2021,4,Rent Supplement,Donegal,91
2021,4,Household Benefits,Dublin,18997
2021,4,Household Benefits,Dublin,41878
2021,4,Rent Supplement,Dublin,7455
2021,4,Household Benefits,Galway,4501
2021,4,Household Benefits,Galway,6169
2021,4,Rent Supplement,Galway,559
2021,4,Household Benefits,Kerry,3061
2021,4,Household Benefits,Kerry,3810
2021,4,Rent Supplement,Kerry,483
2021,4,Household Benefits,Kildare,2858
2021,4,Household Benefits,Kildare,5468
2021,4,Rent Supplement,Kildare,670
2021,4,Household Benefits,Kilkenny,1676
2021,4,Household Benefits,Kilkenny,2630
2021,4,Rent Supplement,Kilkenny,93
2021,4,Household Benefits,Laois,1724
2021,4,Household Benefits,Laois,1930
2021,4,Rent Supplement,Laois,85
2021,4,Household Benefits,Leitrim,780
2021,4,Household Benefits,Leitrim,1128
2021,4,Rent Supplement,Leitrim,47
2021,4,Household Benefits,Limerick,4039
2021,4,Household Benefits,Limerick,6104
2021,4,Rent Supplement,Limerick,311
2021,4,Household Benefits,Longford,1165
2021,4,Household Benefits,Longford,1429
2021,4,Rent Supplement,Longford,45
2021,4,Household Benefits,Louth,2380
2021,4,Household Benefits,Louth,3583
2021,4,Rent Supplement,Louth,115
2021,4,Household Benefits,Mayo,2985
2021,4,Household Benefits,Mayo,4091
2021,4,Rent Supplement,Mayo,200
2021,4,Household Benefits,Meath,2447
2021,4,Household Benefits,Meath,4651
2021,4,Rent Supplement,Meath,204
2021,4,Household Benefits,Monaghan,1050
2021,4,Household Benefits,Monaghan,1616
2021,4,Rent Supplement,Monaghan,107
2021,4,Household Benefits,Offaly,1643
2021,4,Household Benefits,Offaly,1840
2021,4,Rent Supplement,Offaly,66
2021,4,Household Benefits,Roscommon,1472
2021,4,Household Benefits,Roscommon,2027
2021,4,Rent Supplement,Roscommon,94
2021,4,Household Benefits,Sligo,1399
2021,4,Household Benefits,Sligo,2172
2021,4,Rent Supplement,Sligo,90
2021,4,Household Benefits,Tipperary,3694
2021,4,Household Benefits,Tipperary,5029
2021,4,Rent Supplement,Tipperary,136
2021,4,Household Benefits,Waterford,2461
2021,4,Household Benefits,Waterford,3722
2021,4,Rent Supplement,Waterford,77
2021,4,Household Benefits,Westmeath,1887
2021,4,Household Benefits,Westmeath,2446
2021,4,Rent Supplement,Westmeath,299
2021,4,Household Benefits,Wexford,3235
2021,4,Household Benefits,Wexford,4184
2021,4,Rent Supplement,Wexford,301
2021,4,Household Benefits,Wicklow,2068
2021,4,Household Benefits,Wicklow,4201
2021,4,Rent Supplement,Wicklow,542
2021,4,Maternity Benefit,Carlow,373
2021,4,One Parent Family Payment,Carlow,582
2021,4,Parents Benefit,Carlow,193
2021,4,Paternity Benefit,Carlow,97
2021,4,Pandemic Unemployment Claim,Carlow,992
2021,4,Jobseekers Allowance,Carlow,2415
2021,4,Jobseekers Benefit,Carlow,678
2021,4,Widows Non Contributory Pension,Carlow,10
2021,4,Maternity Benefit,Cavan,511
2021,4,One Parent Family Payment,Cavan,492
2021,4,Parents Benefit,Cavan,316
2021,4,Paternity Benefit,Cavan,121
2021,4,Pandemic Unemployment Claim,Cavan,1445
2021,4,Jobseekers Allowance,Cavan,2722
2021,4,Jobseekers Benefit,Cavan,871
2021,4,Widows Non Contributory Pension,Cavan,22
2021,4,Maternity Benefit,Clare,780
2021,4,One Parent Family Payment,Clare,860
2021,4,Parents Benefit,Clare,418
2021,4,Paternity Benefit,Clare,211
2021,4,Pandemic Unemployment Claim,Clare,2543
2021,4,Jobseekers Allowance,Clare,3860
2021,4,Jobseekers Benefit,Clare,1692
2021,4,Widows Non Contributory Pension,Clare,37
2021,4,Maternity Benefit,Cork,3840
2021,4,One Parent Family Payment,Cork,3993
2021,4,Parents Benefit,Cork,2263
2021,4,Paternity Benefit,Cork,1077
2021,4,Pandemic Unemployment Claim,Cork,9783
2021,4,Jobseekers Allowance,Cork,12020
2021,4,Jobseekers Benefit,Cork,6503
2021,4,Widows Non Contributory Pension,Cork,106
2021,4,Maternity Benefit,Donegal,926
2021,4,One Parent Family Payment,Donegal,1323
2021,4,Parents Benefit,Donegal,531
2021,4,Paternity Benefit,Donegal,238
2021,4,Pandemic Unemployment Claim,Donegal,3312
2021,4,Jobseekers Allowance,Donegal,7931
2021,4,Jobseekers Benefit,Donegal,2001
2021,4,Widows Non Contributory Pension,Donegal,64
2021,4,Maternity Benefit,Dublin,9337
2021,4,One Parent Family Payment,Dublin,14097
2021,4,Parents Benefit,Dublin,4301
2021,4,Paternity Benefit,Dublin,2196
2021,4,Pandemic Unemployment Claim,Dublin,41801
2021,4,Jobseekers Allowance,Dublin,38130
2021,4,Jobseekers Benefit,Dublin,16683
2021,4,Widows Non Contributory Pension,Dublin,302
2021,4,Maternity Benefit,Galway,1731
2021,4,One Parent Family Payment,Galway,1427
2021,4,Parents Benefit,Galway,1055
2021,4,Paternity Benefit,Galway,468
2021,4,Pandemic Unemployment Claim,Galway,5645
2021,4,Jobseekers Allowance,Galway,7424
2021,4,Jobseekers Benefit,Galway,3014
2021,4,Widows Non Contributory Pension,Galway,83
2021,4,Maternity Benefit,Kerry,894
2021,4,One Parent Family Payment,Kerry,1037
2021,4,Parents Benefit,Kerry,568
2021,4,Paternity Benefit,Kerry,240
2021,4,Pandemic Unemployment Claim,Kerry,3612
2021,4,Jobseekers Allowance,Kerry,4969
2021,4,Jobseekers Benefit,Kerry,2809
2021,4,Widows Non Contributory Pension,Kerry,41
2021,4,Maternity Benefit,Kildare,1693
2021,4,One Parent Family Payment,Kildare,1693
2021,4,Parents Benefit,Kildare,916
2021,4,Paternity Benefit,Kildare,422
2021,4,Pandemic Unemployment Claim,Kildare,4961
2021,4,Jobseekers Allowance,Kildare,5680
2021,4,Jobseekers Benefit,Kildare,2814
2021,4,Widows Non Contributory Pension,Kildare,26
2021,4,Maternity Benefit,Kilkenny,626
2021,4,One Parent Family Payment,Kilkenny,715
2021,4,Parents Benefit,Kilkenny,389
2021,4,Paternity Benefit,Kilkenny,183
2021,4,Pandemic Unemployment Claim,Kilkenny,1771
2021,4,Jobseekers Allowance,Kilkenny,3076
2021,4,Jobseekers Benefit,Kilkenny,1190
2021,4,Widows Non Contributory Pension,Kilkenny,23
2021,4,Maternity Benefit,Laois,587
2021,4,One Parent Family Payment,Laois,753
2021,4,Parents Benefit,Laois,285
2021,4,Paternity Benefit,Laois,148
2021,4,Pandemic Unemployment Claim,Laois,1582
2021,4,Jobseekers Allowance,Laois,2814
2021,4,Jobseekers Benefit,Laois,939
2021,4,Widows Non Contributory Pension,Laois,24
2021,4,Maternity Benefit,Leitrim,214
2021,4,One Parent Family Payment,Leitrim,173
2021,4,Parents Benefit,Leitrim,135
2021,4,Paternity Benefit,Leitrim,60
2021,4,Pandemic Unemployment Claim,Leitrim,632
2021,4,Jobseekers Allowance,Leitrim,1338
2021,4,Jobseekers Benefit,Leitrim,382
2021,4,Widows Non Contributory Pension,Leitrim,10
2021,4,Maternity Benefit,Limerick,1202
2021,4,One Parent Family Payment,Limerick,1928
2021,4,Parents Benefit,Limerick,642
2021,4,Paternity Benefit,Limerick,300
2021,4,Pandemic Unemployment Claim,Limerick,3695
2021,4,Jobseekers Allowance,Limerick,5954
2021,4,Jobseekers Benefit,Limerick,2420
2021,4,Widows Non Contributory Pension,Limerick,48
2021,4,Maternity Benefit,Longford,270
2021,4,One Parent Family Payment,Longford,451
2021,4,Parents Benefit,Longford,130
2021,4,Paternity Benefit,Longford,68
2021,4,Pandemic Unemployment Claim,Longford,760
2021,4,Jobseekers Allowance,Longford,1924
2021,4,Jobseekers Benefit,Longford,430
2021,4,Widows Non Contributory Pension,Longford,16
2021,4,Maternity Benefit,Louth,812
2021,4,One Parent Family Payment,Louth,1549
2021,4,Parents Benefit,Louth,373
2021,4,Paternity Benefit,Louth,225
2021,4,Pandemic Unemployment Claim,Louth,3394
2021,4,Jobseekers Allowance,Louth,5801
2021,4,Jobseekers Benefit,Louth,1662
2021,4,Widows Non Contributory Pension,Louth,42
2021,4,Maternity Benefit,Mayo,820
2021,4,One Parent Family Payment,Mayo,862
2021,4,Parents Benefit,Mayo,474
2021,4,Paternity Benefit,Mayo,239
2021,4,Pandemic Unemployment Claim,Mayo,2414
2021,4,Jobseekers Allowance,Mayo,4730
2021,4,Jobseekers Benefit,Mayo,1484
2021,4,Widows Non Contributory Pension,Mayo,59
2021,4,Maternity Benefit,Meath,1609
2021,4,One Parent Family Payment,Meath,1512
2021,4,Parents Benefit,Meath,806
2021,4,Paternity Benefit,Meath,425
2021,4,Pandemic Unemployment Claim,Meath,5194
2021,4,Jobseekers Allowance,Meath,5099
2021,4,Jobseekers Benefit,Meath,2663
2021,4,Widows Non Contributory Pension,Meath,20
2021,4,Maternity Benefit,Monaghan,516
2021,4,One Parent Family Payment,Monaghan,451
2021,4,Parents Benefit,Monaghan,286
2021,4,Paternity Benefit,Monaghan,131
2021,4,Pandemic Unemployment Claim,Monaghan,1333
2021,4,Jobseekers Allowance,Monaghan,1903
2021,4,Jobseekers Benefit,Monaghan,744
2021,4,Widows Non Contributory Pension,Monaghan,23
2021,4,Maternity Benefit,Offaly,496
2021,4,One Parent Family Payment,Offaly,670
2021,4,Parents Benefit,Offaly,258
2021,4,Paternity Benefit,Offaly,138
2021,4,Pandemic Unemployment Claim,Offaly,1405
2021,4,Jobseekers Allowance,Offaly,2636
2021,4,Jobseekers Benefit,Offaly,1017
2021,4,Widows Non Contributory Pension,Offaly,19
2021,4,Maternity Benefit,Roscommon,399
2021,4,One Parent Family Payment,Roscommon,375
2021,4,Parents Benefit,Roscommon,235
2021,4,Paternity Benefit,Roscommon,112
2021,4,Pandemic Unemployment Claim,Roscommon,1086
2021,4,Jobseekers Allowance,Roscommon,1980
2021,4,Jobseekers Benefit,Roscommon,729
2021,4,Widows Non Contributory Pension,Roscommon,26
2021,4,Maternity Benefit,Sligo,460
2021,4,One Parent Family Payment,Sligo,530
2021,4,Parents Benefit,Sligo,235
2021,4,Paternity Benefit,Sligo,120
2021,4,Pandemic Unemployment Claim,Sligo,1186
2021,4,Jobseekers Allowance,Sligo,2451
2021,4,Jobseekers Benefit,Sligo,747
2021,4,Widows Non Contributory Pension,Sligo,15
2021,4,Maternity Benefit,Tipperary,1047
2021,4,One Parent Family Payment,Tipperary,1516
2021,4,Parents Benefit,Tipperary,564
2021,4,Paternity Benefit,Tipperary,258
2021,4,Pandemic Unemployment Claim,Tipperary,2548
2021,4,Jobseekers Allowance,Tipperary,5611
2021,4,Jobseekers Benefit,Tipperary,1904
2021,4,Widows Non Contributory Pension,Tipperary,54
2021,4,Maternity Benefit,Waterford,730
2021,4,One Parent Family Payment,Waterford,1336
2021,4,Parents Benefit,Waterford,407
2021,4,Paternity Benefit,Waterford,209
2021,4,Pandemic Unemployment Claim,Waterford,2140
2021,4,Jobseekers Allowance,Waterford,5229
2021,4,Jobseekers Benefit,Waterford,1559
2021,4,Widows Non Contributory Pension,Waterford,22
2021,4,Maternity Benefit,Westmeath,627
2021,4,One Parent Family Payment,Westmeath,832
2021,4,Parents Benefit,Westmeath,329
2021,4,Paternity Benefit,Westmeath,182
2021,4,Pandemic Unemployment Claim,Westmeath,1795
2021,4,Jobseekers Allowance,Westmeath,3226
2021,4,Jobseekers Benefit,Westmeath,1081
2021,4,Widows Non Contributory Pension,Westmeath,28
2021,4,Maternity Benefit,Wexford,963
2021,4,One Parent Family Payment,Wexford,1559
2021,4,Parents Benefit,Wexford,533
2021,4,Paternity Benefit,Wexford,247
2021,4,Pandemic Unemployment Claim,Wexford,2808
2021,4,Jobseekers Allowance,Wexford,6532
2021,4,Jobseekers Benefit,Wexford,2119
2021,4,Widows Non Contributory Pension,Wexford,45
2021,4,Maternity Benefit,Wicklow,977
