"STATISTIC","Statistic Label","TLIST(Q1)","Quarter","C02199V02655","Sex","C01999V02434","ILO Economic Status","UNIT","VALUE"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","1","Male","06","In employment part-time - underemployed","Thousand","46.6"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","1","Male","07","Unemployed","Thousand","71"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","1","Male","08","Unemployed seeking full-time work/future job-starter","Thousand","56.9"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","1","Male","09","Unemployed seeking part-time work","Thousand","11.2"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","1","Male","10","Not in labour force","Thousand","610.4"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","1","Male","11","Potential additional labour force","Thousand","51.6"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","1","Male","12","Others not in labour force","Thousand","558.7"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","1","Male","14","Unemployed seeking work as self-employed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","2","Female","-","All ILO economic status","Thousand","1987.8"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","2","Female","01","In labour force","Thousand","1114.2"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","2","Female","02","In employment","Thousand","1054.7"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","2","Female","03","In employment full-time","Thousand","727.9"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","2","Female","04","In employment part-time","Thousand","326.7"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","2","Female","05","In employment part-time - not underemployed","Thousand","262.8"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","2","Female","06","In employment part-time - underemployed","Thousand","63.9"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","2","Female","07","Unemployed","Thousand","59.5"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","2","Female","08","Unemployed seeking full-time work/future job-starter","Thousand","34.1"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","2","Female","09","Unemployed seeking part-time work","Thousand","23.3"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","2","Female","10","Not in labour force","Thousand","873.6"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","2","Female","11","Potential additional labour force","Thousand","58.1"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","2","Female","12","Others not in labour force","Thousand","815.4"
"QLF01C01","Persons aged 15 years and over","20184","2018Q4","2","Female","14","Unemployed seeking work as self-employed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","-","Both sexes","-","All ILO economic status","Thousand","3924.6"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","-","Both sexes","01","In labour force","Thousand","2428.2"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","-","Both sexes","02","In employment","Thousand","2312.8"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","-","Both sexes","03","In employment full-time","Thousand","1837.1"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","-","Both sexes","04","In employment part-time","Thousand","475.7"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","-","Both sexes","05","In employment part-time - not underemployed","Thousand","368.5"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","-","Both sexes","06","In employment part-time - underemployed","Thousand","107.2"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","-","Both sexes","07","Unemployed","Thousand","115.4"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","-","Both sexes","08","Unemployed seeking full-time work/future job-starter","Thousand","87.7"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","-","Both sexes","09","Unemployed seeking part-time work","Thousand","25"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","-","Both sexes","10","Not in labour force","Thousand","1496.4"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","-","Both sexes","11","Potential additional labour force","Thousand","109.9"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","-","Both sexes","12","Others not in labour force","Thousand","1386.4"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","-","Both sexes","14","Unemployed seeking work as self-employed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","1","Male","-","All ILO economic status","Thousand","1926.5"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","1","Male","01","In labour force","Thousand","1310"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","1","Male","02","In employment","Thousand","1243.8"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","1","Male","03","In employment full-time","Thousand","1109.5"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","1","Male","04","In employment part-time","Thousand","134.3"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","1","Male","05","In employment part-time - not underemployed","Thousand","94.8"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","1","Male","06","In employment part-time - underemployed","Thousand","39.5"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","1","Male","07","Unemployed","Thousand","66.3"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","1","Male","08","Unemployed seeking full-time work/future job-starter","Thousand","56.9"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","1","Male","09","Unemployed seeking part-time work","Thousand","8.3"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","1","Male","10","Not in labour force","Thousand","616.4"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","1","Male","11","Potential additional labour force","Thousand","50.9"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","1","Male","12","Others not in labour force","Thousand","565.5"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","1","Male","14","Unemployed seeking work as self-employed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","2","Female","-","All ILO economic status","Thousand","1998.1"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","2","Female","01","In labour force","Thousand","1118.2"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","2","Female","02","In employment","Thousand","1069"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","2","Female","03","In employment full-time","Thousand","727.6"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","2","Female","04","In employment part-time","Thousand","341.4"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","2","Female","05","In employment part-time - not underemployed","Thousand","273.7"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","2","Female","06","In employment part-time - underemployed","Thousand","67.7"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","2","Female","07","Unemployed","Thousand","49.1"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","2","Female","08","Unemployed seeking full-time work/future job-starter","Thousand","30.7"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","2","Female","09","Unemployed seeking part-time work","Thousand","16.7"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","2","Female","10","Not in labour force","Thousand","879.9"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","2","Female","11","Potential additional labour force","Thousand","59"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","2","Female","12","Others not in labour force","Thousand","820.9"
"QLF01C01","Persons aged 15 years and over","20191","2019Q1","2","Female","14","Unemployed seeking work as self-employed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","-","Both sexes","-","All ILO economic status","Thousand","3942.9"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","-","Both sexes","01","In labour force","Thousand","2443.7"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","-","Both sexes","02","In employment","Thousand","2311.5"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","-","Both sexes","03","In employment full-time","Thousand","1846.1"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","-","Both sexes","04","In employment part-time","Thousand","465.4"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","-","Both sexes","05","In employment part-time - not underemployed","Thousand","351.6"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","-","Both sexes","06","In employment part-time - underemployed","Thousand","113.8"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","-","Both sexes","07","Unemployed","Thousand","132.2"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","-","Both sexes","08","Unemployed seeking full-time work/future job-starter","Thousand","95.5"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","-","Both sexes","09","Unemployed seeking part-time work","Thousand","33.4"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","-","Both sexes","10","Not in labour force","Thousand","1499.2"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","-","Both sexes","11","Potential additional labour force","Thousand","129.1"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","-","Both sexes","12","Others not in labour force","Thousand","1370.1"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","-","Both sexes","14","Unemployed seeking work as self-employed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","1","Male","-","All ILO economic status","Thousand","1935.5"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","1","Male","01","In labour force","Thousand","1323.2"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","1","Male","02","In employment","Thousand","1249.6"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","1","Male","03","In employment full-time","Thousand","1117.7"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","1","Male","04","In employment part-time","Thousand","131.9"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","1","Male","05","In employment part-time - not underemployed","Thousand","87.4"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","1","Male","06","In employment part-time - underemployed","Thousand","44.5"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","1","Male","07","Unemployed","Thousand","73.6"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","1","Male","08","Unemployed seeking full-time work/future job-starter","Thousand","61.5"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","1","Male","09","Unemployed seeking part-time work","Thousand","10.3"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","1","Male","10","Not in labour force","Thousand","612.3"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","1","Male","11","Potential additional labour force","Thousand","58.5"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","1","Male","12","Others not in labour force","Thousand","553.8"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","1","Male","14","Unemployed seeking work as self-employed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","2","Female","-","All ILO economic status","Thousand","2007.5"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","2","Female","01","In labour force","Thousand","1120.5"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","2","Female","02","In employment","Thousand","1061.9"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","2","Female","03","In employment full-time","Thousand","728.4"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","2","Female","04","In employment part-time","Thousand","333.5"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","2","Female","05","In employment part-time - not underemployed","Thousand","264.2"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","2","Female","06","In employment part-time - underemployed","Thousand","69.3"
"QLF01C01","Persons aged 15 years and over","20192","2019Q2","2","Female","07","Unemployed","Thousand","58.6"
