period,programme,scheme,scheme_description,basis,county,county_code,UGI,recipients
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,241.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,162.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,53.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,1883.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,486.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,7.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,1073.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,2054.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,745.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,271.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,6697.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,2225.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,45.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,211.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,487.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,163.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,45.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,2069.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,572.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,15.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,705.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,1695.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,501.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,157.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,6419.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,2080.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,37.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,713.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,1017.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,666.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,182.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,6128.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,1838.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,49.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,1373.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,1671.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,963.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,308.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,5848.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,2933.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,24.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,393.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,497.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,325.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,95.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,2107.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,832.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,26.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,408.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,751.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,308.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,91.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,2943.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,1136.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,20.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,353.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,411.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,315.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,94.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,2244.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,851.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,21.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,328.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,605.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,306.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,84.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,3235.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,830.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,14.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,822.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,1601.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,645.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,212.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,5818.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,1955.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,49.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Unknown,XX,unknown,211.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Unknown,XX,unknown,16.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Unknown,XX,unknown,130.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Unknown,XX,unknown,51.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Unknown,XX,unknown,187.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Unknown,XX,unknown,296.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Unknown,XX,unknown,1.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,633.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,1420.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,488.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,140.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,5867.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,1916.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,21.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,515.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,926.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,383.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,112.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,3796.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,1129.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,29.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,841.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,1633.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,648.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,217.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,7542.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,2360.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,51.0
2023Q1,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,817.0
2023Q1,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,1312.0
2023Q1,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,625.0
2023Q1,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,208.0
2023Q1,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,4992.0
2023Q1,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,2122.0
2023Q1,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,30.0
2023Q2,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,All,All,XX,2983.0
2023Q2,Children,CB,Child Benefit,Social Assistance,All,All,XX,661721.0
2023Q2,Children,FIS,Working Family Payment,Social Assistance,All,All,XX,51044.0
2023Q2,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Carlow,CW,2ae19629-143d-13a3-e055-000000000001,59.0
2023Q2,Children,CB,Child Benefit,Social Assistance,Carlow,CW,2ae19629-143d-13a3-e055-000000000001,8616.0
2023Q2,Children,FIS,Working Family Payment,Social Assistance,Carlow,CW,2ae19629-143d-13a3-e055-000000000001,762.0
2023Q2,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Cavan,CN,2ae19629-1448-13a3-e055-000000000001,41.0
2023Q2,Children,CB,Child Benefit,Social Assistance,Cavan,CN,2ae19629-1448-13a3-e055-000000000001,11120.0
2023Q2,Children,FIS,Working Family Payment,Social Assistance,Cavan,CN,2ae19629-1448-13a3-e055-000000000001,1063.0
2023Q2,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Clare,CE,2ae19629-1450-13a3-e055-000000000001,69.0
2023Q2,Children,CB,Child Benefit,Social Assistance,Clare,CE,2ae19629-1450-13a3-e055-000000000001,16457.0
2023Q2,Children,FIS,Working Family Payment,Social Assistance,Clare,CE,2ae19629-1450-13a3-e055-000000000001,1162.0
2023Q2,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,242.0
2023Q2,Children,CB,Child Benefit,Social Assistance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,72963.0
2023Q2,Children,FIS,Working Family Payment,Social Assistance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,4923.0
2023Q2,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,141.0
2023Q2,Children,CB,Child Benefit,Social Assistance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,21635.0
2023Q2,Children,FIS,Working Family Payment,Social Assistance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,2516.0
2023Q2,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,771.0
2023Q2,Children,CB,Child Benefit,Social Assistance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,175534.0
2023Q2,Children,FIS,Working Family Payment,Social Assistance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,12737.0
2023Q2,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,119.0
2023Q2,Children,CB,Child Benefit,Social Assistance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,34194.0
2023Q2,Children,FIS,Working Family Payment,Social Assistance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,2276.0
2023Q2,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,57.0
2023Q2,Children,CB,Child Benefit,Social Assistance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,19409.0
2023Q2,Children,FIS,Working Family Payment,Social Assistance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,1526.0
2023Q2,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,195.0
2023Q2,Children,CB,Child Benefit,Social Assistance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,35380.0
2023Q2,Children,FIS,Working Family Payment,Social Assistance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,2262.0
2023Q2,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,69.0
2023Q2,Children,CB,Child Benefit,Social Assistance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,13213.0
2023Q2,Children,FIS,Working Family Payment,Social Assistance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,1014.0
2023Q2,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,94.0
2023Q2,Children,CB,Child Benefit,Social Assistance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,12739.0
2023Q2,Children,FIS,Working Family Payment,Social Assistance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,1057.0
